system:index,Code Departamento,Code Provincia,Date (YMD),Departamento,Provincia,codeRio,distanciaRio,estacion,fecha0,fechas,hayRioCercano,idx,lat,lon,runoff_sum,temperature_2m,tipoDeSuelo,total_evaporation_sum,volumetric_soil_water_layer_1,.geo
1847,54021,hay que cambiarlo,16/12/1998,hay que cambiarlo,hay que cambiarlo,13-13,6.29,primavera,1998-12-14,"[1998-12-14, 1998-12-15, 1998-12-16, 1998-12-17, 1998-12-18, 1998-12-19, 1998-12-20]",true,1847,-27.37033272,-55.53538513,3.9730966091156006E-4,300.6154778798421,Molisoles,-0.0035713156685233116,0.3519439697265625,"{""type"":""Point"",""coordinates"":[-55.53538513,-27.370332719999997]}"
1848,06515,hay que cambiarlo,16/12/1998,hay que cambiarlo,hay que cambiarlo,50-50,6.35,primavera,1998-12-14,"[1998-12-14, 1998-12-15, 1998-12-16, 1998-12-17, 1998-12-18, 1998-12-19, 1998-12-20]",true,1848,-34.45445506,-58.70624174,1.4454126358032227E-6,294.7197259267171,Miscelaneas,-0.0049882689490914345,0.4230511983235677,"{""type"":""Point"",""coordinates"":[-58.706241739999996,-34.45445506]}"
1849,06196,hay que cambiarlo,13/12/1998,hay que cambiarlo,hay que cambiarlo,36845-7243,88.06,primavera,1998-12-07,"[1998-12-07, 1998-12-08, 1998-12-09, 1998-12-10, 1998-12-11, 1998-12-12, 1998-12-13]",false,1849,-37.9951979,-60.8897785,1.1473894119262695E-6,293.56493886311847,Molisoles,-0.0017616674304008484,0.1416905721028646,"{""type"":""Point"",""coordinates"":[-60.889778500000006,-37.9951979]}"
1850,50070,hay que cambiarlo,13/12/1998,hay que cambiarlo,hay que cambiarlo,32300-6465,58.24,primavera,1998-12-07,"[1998-12-07, 1998-12-08, 1998-12-09, 1998-12-10, 1998-12-11, 1998-12-12, 1998-12-13]",false,1850,-32.94093297,-68.64291679,3.2782554626464844E-6,297.40966542561847,Entisoles,-8.377227932214737E-4,0.03899955749511719,"{""type"":""Point"",""coordinates"":[-68.64291679,-32.94093297]}"
1851,82126,hay que cambiarlo,13/12/1998,hay que cambiarlo,hay que cambiarlo,36872-7253,53.42,primavera,1998-12-07,"[1998-12-07, 1998-12-08, 1998-12-09, 1998-12-10, 1998-12-11, 1998-12-12, 1998-12-13]",false,1851,-31.84254265,-61.56270981,3.984570503234863E-5,295.47354888916016,Molisoles,-0.004788564518094063,0.31952349344889325,"{""type"":""Point"",""coordinates"":[-61.56270981,-31.84254265]}"
1852,14007,hay que cambiarlo,13/12/1998,hay que cambiarlo,hay que cambiarlo,36828-7231,19.43,primavera,1998-12-07,"[1998-12-07, 1998-12-08, 1998-12-09, 1998-12-10, 1998-12-11, 1998-12-12, 1998-12-13]",false,1852,-32.09286214,-64.56387845,2.9678642749786377E-4,293.33023834228516,Roca,-0.005178721621632576,0.3368918100992839,"{""type"":""Point"",""coordinates"":[-64.56387845,-32.09286214]}"
1853,86021,hay que cambiarlo,13/12/1998,hay que cambiarlo,hay que cambiarlo,33116-6456,37.58,primavera,1998-12-07,"[1998-12-07, 1998-12-08, 1998-12-09, 1998-12-10, 1998-12-11, 1998-12-12, 1998-12-13]",false,1853,-28.82072,-63.74698,8.344650268554688E-6,300.15592193603516,Alfisoles,-0.0030662212520837784,0.16083081563313803,"{""type"":""Point"",""coordinates"":[-63.74697999999999,-28.820720000000005]}"
1854,54007,hay que cambiarlo,13/12/1998,hay que cambiarlo,hay que cambiarlo,6498-2033,3.83,primavera,1998-12-07,"[1998-12-07, 1998-12-08, 1998-12-09, 1998-12-10, 1998-12-11, 1998-12-12, 1998-12-13]",true,1854,-28.06622124,-55.59853745,5.296468734741211E-4,298.81974029541016,Ultisoles,-0.004549393430352211,0.26204363505045575,"{""type"":""Point"",""coordinates"":[-55.59853745,-28.066221239999997]}"
1855,30008,hay que cambiarlo,6/11/1998,hay que cambiarlo,hay que cambiarlo,32026-6403,25.96,primavera,1998-11-02,"[1998-11-02, 1998-11-03, 1998-11-04, 1998-11-05, 1998-11-06, 1998-11-07, 1998-11-08]",false,1855,-31.70735861,-58.28660961,3.4302473068237305E-4,292.00685437520343,Entisoles,-0.0035852426663041115,0.2912604014078776,"{""type"":""Point"",""coordinates"":[-58.28660961,-31.70735861]}"
1856,70112,hay que cambiarlo,6/11/1998,hay que cambiarlo,hay que cambiarlo,32300-6465,10.52,primavera,1998-11-02,"[1998-11-02, 1998-11-03, 1998-11-04, 1998-11-05, 1998-11-06, 1998-11-07, 1998-11-08]",true,1856,-31.4627522,-68.73605428,1.589059829711914E-4,290.2071310679118,Roca,-0.0034091519191861153,0.2547963460286458,"{""type"":""Point"",""coordinates"":[-68.73605428,-31.4627522]}"
1857,06476,hay que cambiarlo,6/11/1998,hay que cambiarlo,hay que cambiarlo,6903-2151,41.88,primavera,1998-11-02,"[1998-11-02, 1998-11-03, 1998-11-04, 1998-11-05, 1998-11-06, 1998-11-07, 1998-11-08]",false,1857,-37.7714343,-58.6447231,1.8328428268432617E-5,287.15773328145343,Molisoles,-0.0018283315002918243,0.2220179239908854,"{""type"":""Point"",""coordinates"":[-58.6447231,-37.77143430000001]}"
1858,34028,hay que cambiarlo,27/5/1998,hay que cambiarlo,hay que cambiarlo,33909-6556,47.74,otoño,1998-05-25,"[1998-05-25, 1998-05-26, 1998-05-27, 1998-05-28, 1998-05-29, 1998-05-30, 1998-05-31]",false,1858,-23.67500877,-62.31292343,9.685754776000977E-6,298.16705322265625,Alfisoles,-0.0016838936135172844,0.20775922139485678,"{""type"":""Point"",""coordinates"":[-62.31292343,-23.67500877]}"
1859,30088,hay que cambiarlo,27/5/1998,hay que cambiarlo,hay que cambiarlo,32026-6403,32.48,otoño,1998-05-25,"[1998-05-25, 1998-05-26, 1998-05-27, 1998-05-28, 1998-05-29, 1998-05-30, 1998-05-31]",false,1859,-31.59398509,-58.37116015,0.010348290205001831,291.55588785807294,Vertisoles,-3.2849889248609543E-4,0.47776222229003906,"{""type"":""Point"",""coordinates"":[-58.37116015,-31.593985090000004]}"
1860,18091,hay que cambiarlo,27/5/1998,hay que cambiarlo,hay que cambiarlo,6577-2072,5.81,otoño,1998-05-25,"[1998-05-25, 1998-05-26, 1998-05-27, 1998-05-28, 1998-05-29, 1998-05-30, 1998-05-31]",true,1860,-28.9356733,-58.8052348,0.028970450162887573,293.13376871744794,Complejo indiferenci,-7.069744169712067E-4,0.4359079996744792,"{""type"":""Point"",""coordinates"":[-58.8052348,-28.9356733]}"
1861,38070,hay que cambiarlo,24/5/1998,hay que cambiarlo,hay que cambiarlo,6326-1964,20.94,otoño,1998-05-18,"[1998-05-18, 1998-05-19, 1998-05-20, 1998-05-21, 1998-05-22, 1998-05-23, 1998-05-24]",false,1861,-24.13571358,-64.58811188,5.137920379638672E-5,287.256841023763,Entisoles,-0.0027954578399658203,0.44074249267578125,"{""type"":""Point"",""coordinates"":[-64.58811188,-24.13571358]}"
1862,54077,hay que cambiarlo,22/5/1998,hay que cambiarlo,hay que cambiarlo,6487-2027,13.67,otoño,1998-05-18,"[1998-05-18, 1998-05-19, 1998-05-20, 1998-05-21, 1998-05-22, 1998-05-23, 1998-05-24]",true,1862,-26.78501255,-54.90115103,0.003301680088043213,288.2769419352214,Molisoles,-0.002425822429358959,0.4066232045491536,"{""type"":""Point"",""coordinates"":[-54.90115103000001,-26.785012549999998]}"
1863,66056,hay que cambiarlo,15/5/1998,hay que cambiarlo,hay que cambiarlo,6934-2187,25.44,otoño,1998-05-11,"[1998-05-11, 1998-05-12, 1998-05-13, 1998-05-14, 1998-05-15, 1998-05-16, 1998-05-17]",false,1863,-22.16459982,-63.9088426,3.6019086837768555E-4,294.3372351328532,Molisoles,-0.0029193786904215813,0.4244098663330078,"{""type"":""Point"",""coordinates"":[-63.90884259999999,-22.16459982]}"
1864,82098,hay que cambiarlo,15/5/1998,hay que cambiarlo,hay que cambiarlo,6247-1929,17.29,otoño,1998-05-11,"[1998-05-11, 1998-05-12, 1998-05-13, 1998-05-14, 1998-05-15, 1998-05-16, 1998-05-17]",false,1864,-29.42420679,-59.97955475,0.0016524195671081543,296.9793249766032,Complejo indiferenci,-0.0019452879205346107,0.38036346435546875,"{""type"":""Point"",""coordinates"":[-59.97955475,-29.424206790000007]}"
1865,14070,hay que cambiarlo,14/5/1998,hay que cambiarlo,hay que cambiarlo,9461-2776,69.25,otoño,1998-05-11,"[1998-05-11, 1998-05-12, 1998-05-13, 1998-05-14, 1998-05-15, 1998-05-16, 1998-05-17]",false,1865,-30.84970027,-65.36509038,3.978610038757324E-5,293.44018109639484,Aridisoles,-0.0013899262994527817,0.290374755859375,"{""type"":""Point"",""coordinates"":[-65.36509038,-30.849700270000003]}"
1866,30035,hay que cambiarlo,14/5/1998,hay que cambiarlo,hay que cambiarlo,36958-7272,25.83,otoño,1998-05-11,"[1998-05-11, 1998-05-12, 1998-05-13, 1998-05-14, 1998-05-15, 1998-05-16, 1998-05-17]",false,1866,-30.97193714,-58.99327599,0.002204030752182007,294.6372839609782,Vertisoles,-0.0012693051248788834,0.4365119934082031,"{""type"":""Point"",""coordinates"":[-58.99327599,-30.971937140000005]}"
1867,66077,hay que cambiarlo,13/5/1998,hay que cambiarlo,hay que cambiarlo,8141-2593,27.3,otoño,1998-05-11,"[1998-05-11, 1998-05-12, 1998-05-13, 1998-05-14, 1998-05-15, 1998-05-16, 1998-05-17]",false,1867,-24.57701543,-65.36872897,0.0039286017417907715,289.7303015391032,Inceptisoles,-0.0025218455120921135,0.40224774678548175,"{""type"":""Point"",""coordinates"":[-65.36872897,-24.57701543]}"
1868,26105,hay que cambiarlo,13/5/1998,hay que cambiarlo,hay que cambiarlo,36886-7258,58.54,otoño,1998-05-11,"[1998-05-11, 1998-05-12, 1998-05-13, 1998-05-14, 1998-05-15, 1998-05-16, 1998-05-17]",false,1868,-42.77024078,-67.66608429,1.1235475540161133E-5,279.20922406514484,Aridisoles,-4.628654569387436E-4,0.34218915303548175,"{""type"":""Point"",""coordinates"":[-67.66608429,-42.770240779999995]}"
1869,06441,hay que cambiarlo,13/5/1998,hay que cambiarlo,hay que cambiarlo,3314-1708,23.31,otoño,1998-05-11,"[1998-05-11, 1998-05-12, 1998-05-13, 1998-05-14, 1998-05-15, 1998-05-16, 1998-05-17]",false,1869,-35.03880607,-58.05930616,0.0032640695571899414,291.9632116953532,Complejo indiferenci,-7.545547559857368E-4,0.4398612976074219,"{""type"":""Point"",""coordinates"":[-58.05930616,-35.03880607000001]}"
1870,06147,hay que cambiarlo,10/5/1998,hay que cambiarlo,hay que cambiarlo,36845-7243,60.46,otoño,1998-05-04,"[1998-05-04, 1998-05-05, 1998-05-06, 1998-05-07, 1998-05-08, 1998-05-09, 1998-05-10]",false,1870,-35.83601,-61.43436,7.227063179016113E-6,287.0137227376302,Molisoles,-0.0015704110264778137,0.3650652567545573,"{""type"":""Point"",""coordinates"":[-61.43436,-35.83601]}"
1871,14140,hay que cambiarlo,8/5/1998,hay que cambiarlo,hay que cambiarlo,6955-2119,12.54,otoño,1998-05-04,"[1998-05-04, 1998-05-05, 1998-05-06, 1998-05-07, 1998-05-08, 1998-05-09, 1998-05-10]",true,1871,-31.23400374,-62.74066613,1.0982155799865723E-5,288.0495300292969,Alfisoles,-0.0015575988218188286,0.29157129923502606,"{""type"":""Point"",""coordinates"":[-62.74066613,-31.234003740000002]}"
1872,14091,hay que cambiarlo,8/5/1998,hay que cambiarlo,hay que cambiarlo,36828-7231,28.57,otoño,1998-05-04,"[1998-05-04, 1998-05-05, 1998-05-06, 1998-05-07, 1998-05-08, 1998-05-09, 1998-05-10]",false,1872,-31.10580063,-64.59128571,9.246170520782471E-5,284.3903503417969,Molisoles,-0.0015566088259220123,0.3374398549397786,"{""type"":""Point"",""coordinates"":[-64.59128571,-31.105800630000005]}"
1873,62014,hay que cambiarlo,7/5/1998,hay que cambiarlo,hay que cambiarlo,6874-2160,67.84,otoño,1998-05-04,"[1998-05-04, 1998-05-05, 1998-05-06, 1998-05-07, 1998-05-08, 1998-05-09, 1998-05-10]",false,1873,-39.60125657,-65.49681844,1.4901161193847656E-8,285.55457560221356,Complejo indiferenci,-5.231918767094612E-4,0.19196128845214844,"{""type"":""Point"",""coordinates"":[-65.49681844000001,-39.60125657]}"
1874,18014,hay que cambiarlo,2/5/1998,hay que cambiarlo,hay que cambiarlo,16-16,14.81,otoño,1998-04-27,"[1998-04-27, 1998-04-28, 1998-04-29, 1998-04-30, 1998-05-01, 1998-05-02, 1998-05-03]",true,1874,-27.46421006,-57.46462652,0.013323262333869934,294.88054847717285,Entisoles,-9.521357715129852E-4,0.4508482615152995,"{""type"":""Point"",""coordinates"":[-57.46462652,-27.464210059999992]}"
1875,06098,hay que cambiarlo,2/5/1998,hay que cambiarlo,hay que cambiarlo,3314-1708,0.7,otoño,1998-04-27,"[1998-04-27, 1998-04-28, 1998-04-29, 1998-04-30, 1998-05-01, 1998-05-02, 1998-05-03]",true,1875,-34.84587606,-57.87973336,,,Miscelaneas,,,"{""type"":""Point"",""coordinates"":[-57.87973336,-34.84587606]}"
1876,06826,hay que cambiarlo,1/5/1998,hay que cambiarlo,hay que cambiarlo,36986-7281,85.75,otoño,1998-04-27,"[1998-04-27, 1998-04-28, 1998-04-29, 1998-04-30, 1998-05-01, 1998-05-02, 1998-05-03]",false,1876,-36.0383096,-62.8210281,6.190985441207886E-4,286.37257321675617,Molisoles,-6.596064195036888E-4,0.3326619466145833,"{""type"":""Point"",""coordinates"":[-62.8210281,-36.0383096]}"
1877,18007,hay que cambiarlo,29/4/1998,hay que cambiarlo,hay que cambiarlo,3339-1733,1.84,otoño,1998-04-27,"[1998-04-27, 1998-04-28, 1998-04-29, 1998-04-30, 1998-05-01, 1998-05-02, 1998-05-03]",true,1877,-28.48951707,-59.03412064,0.006308466196060181,294.25725746154785,Rio,-0.001989065669476986,0.2738800048828125,"{""type"":""Point"",""coordinates"":[-59.034120640000005,-28.489517069999998]}"
1878,10035,hay que cambiarlo,28/4/1998,hay que cambiarlo,hay que cambiarlo,33927-6638,42.86,otoño,1998-04-27,"[1998-04-27, 1998-04-28, 1998-04-29, 1998-04-30, 1998-05-01, 1998-05-02, 1998-05-03]",false,1878,-26.94426,-66.73487,7.790327072143555E-5,278.27849769592285,Aridisoles,-0.0013237083330750465,0.38617706298828125,"{""type"":""Point"",""coordinates"":[-66.73487,-26.94426]}"
1879,46056,hay que cambiarlo,28/4/1998,hay que cambiarlo,hay que cambiarlo,33392-6628,89.22,otoño,1998-04-27,"[1998-04-27, 1998-04-28, 1998-04-29, 1998-04-30, 1998-05-01, 1998-05-02, 1998-05-03]",false,1879,-30.51572228,-66.86412811,1.2549757957458496E-4,285.85312334696454,Entisoles,-0.0029384074732661247,0.2836265563964844,"{""type"":""Point"",""coordinates"":[-66.86412811,-30.515722280000002]}"
1880,30113,hay que cambiarlo,27/4/1998,hay que cambiarlo,hay que cambiarlo,116-116,41.03,otoño,1998-04-27,"[1998-04-27, 1998-04-28, 1998-04-29, 1998-04-30, 1998-05-01, 1998-05-02, 1998-05-03]",false,1880,-31.77167964,-59.57091449,5.774348974227905E-4,291.78289222717285,Vertisoles,-0.0017314422875642776,0.49282582600911456,"{""type"":""Point"",""coordinates"":[-59.57091449000001,-31.77167964]}"
1881,66077,hay que cambiarlo,27/4/1998,hay que cambiarlo,hay que cambiarlo,8141-2593,27.3,otoño,1998-04-27,"[1998-04-27, 1998-04-28, 1998-04-29, 1998-04-30, 1998-05-01, 1998-05-02, 1998-05-03]",false,1881,-24.57701543,-65.36872897,0.010040923953056335,285.84262530008954,Inceptisoles,-0.0023482795804739,0.448455810546875,"{""type"":""Point"",""coordinates"":[-65.36872897,-24.57701543]}"
1882,06343,hay que cambiarlo,27/4/1998,hay que cambiarlo,hay que cambiarlo,3274-1695,33.67,otoño,1998-04-27,"[1998-04-27, 1998-04-28, 1998-04-29, 1998-04-30, 1998-05-01, 1998-05-02, 1998-05-03]",false,1882,-35.45190573,-58.26954177,0.004960089921951294,289.71673011779785,Complejo indiferenci,-8.506961166858673E-4,0.48617998758951825,"{""type"":""Point"",""coordinates"":[-58.26954176999999,-35.45190573]}"
1883,30105,hay que cambiarlo,27/4/1998,hay que cambiarlo,hay que cambiarlo,37055-7301,21.48,otoño,1998-04-27,"[1998-04-27, 1998-04-28, 1998-04-29, 1998-04-30, 1998-05-01, 1998-05-02, 1998-05-03]",false,1883,-32.957337,-60.049086,0.004076659679412842,290.37550290425617,Molisoles,-0.001101209782063961,0.577423095703125,"{""type"":""Point"",""coordinates"":[-60.049086,-32.957337]}"
1884,34042,hay que cambiarlo,27/4/1998,hay que cambiarlo,hay que cambiarlo,6515-2042,82.49,otoño,1998-04-27,"[1998-04-27, 1998-04-28, 1998-04-29, 1998-04-30, 1998-05-01, 1998-05-02, 1998-05-03]",false,1884,-24.9895438,-58.6912886,0.011977285146713257,295.71168454488117,Rio,-0.0015476373955607414,0.4775867462158203,"{""type"":""Point"",""coordinates"":[-58.69128860000001,-24.989543799999996]}"
1885,26056,hay que cambiarlo,26/4/1998,hay que cambiarlo,hay que cambiarlo,6385-1987,0.67,otoño,1998-04-20,"[1998-04-20, 1998-04-21, 1998-04-22, 1998-04-23, 1998-04-24, 1998-04-25, 1998-04-26]",true,1885,-42.66468787,-70.44354981,3.591179847717285E-6,281.2659632364909,Molisoles,-7.554385811090469E-4,0.15730158487955728,"{""type"":""Point"",""coordinates"":[-70.44354981,-42.66468787]}"
1886,58070,hay que cambiarlo,25/4/1998,hay que cambiarlo,hay que cambiarlo,33703-6477,20.32,otoño,1998-04-20,"[1998-04-20, 1998-04-21, 1998-04-22, 1998-04-23, 1998-04-24, 1998-04-25, 1998-04-26]",false,1886,-40.7275238,-71.67723084,4.688352346420288E-4,279.96803029378253,Inceptisoles,-0.001776382327079773,0.29659144083658856,"{""type"":""Point"",""coordinates"":[-71.67723084,-40.7275238]}"
1887,50042,hay que cambiarlo,25/4/1998,hay que cambiarlo,hay que cambiarlo,31950-2172,13.02,otoño,1998-04-20,"[1998-04-20, 1998-04-21, 1998-04-22, 1998-04-23, 1998-04-24, 1998-04-25, 1998-04-26]",true,1887,-33.55845261,-67.25244904,7.4803829193115234E-6,288.4291305541992,Entisoles,-9.39653255045414E-4,0.37799517313639325,"{""type"":""Point"",""coordinates"":[-67.25244904,-33.55845261]}"
1888,70105,hay que cambiarlo,25/4/1998,hay que cambiarlo,hay que cambiarlo,32300-6465,34.88,otoño,1998-04-20,"[1998-04-20, 1998-04-21, 1998-04-22, 1998-04-23, 1998-04-24, 1998-04-25, 1998-04-26]",false,1888,-32.02091413,-68.39270346,5.364418029785156E-7,288.65186818440753,Roca,-0.0010925959795713425,0.21549034118652344,"{""type"":""Point"",""coordinates"":[-68.39270346,-32.02091413]}"
1889,06084,hay que cambiarlo,25/4/1998,hay que cambiarlo,hay que cambiarlo,36844-7242,42.97,otoño,1998-04-20,"[1998-04-20, 1998-04-21, 1998-04-22, 1998-04-23, 1998-04-24, 1998-04-25, 1998-04-26]",false,1889,-37.5763984,-60.1392005,7.62939453125E-6,287.8390426635742,Molisoles,-0.0014821067452430725,0.4534079233805339,"{""type"":""Point"",""coordinates"":[-60.13920050000001,-37.5763984]}"
1890,06434,hay que cambiarlo,25/4/1998,hay que cambiarlo,hay que cambiarlo,8891-2706,4.6,otoño,1998-04-20,"[1998-04-20, 1998-04-21, 1998-04-22, 1998-04-23, 1998-04-24, 1998-04-25, 1998-04-26]",true,1890,-34.69095715,-58.38386285,1.6760826110839844E-4,290.1993128458659,Miscelaneas,-0.0012998851016163826,0.45785268147786456,"{""type"":""Point"",""coordinates"":[-58.38386285000001,-34.69095715000001]}"
1891,46049,hay que cambiarlo,25/4/1998,hay que cambiarlo,hay que cambiarlo,34179-6743,12.02,otoño,1998-04-20,"[1998-04-20, 1998-04-21, 1998-04-22, 1998-04-23, 1998-04-24, 1998-04-25, 1998-04-26]",true,1891,-28.9015462,-67.5409052,0.014015421271324158,289.6160608927409,Roca,-0.0015055211260914803,0.37511253356933594,"{""type"":""Point"",""coordinates"":[-67.5409052,-28.90154619999999]}"
1892,90105,hay que cambiarlo,25/4/1998,hay que cambiarlo,hay que cambiarlo,6759-2167,15.47,otoño,1998-04-20,"[1998-04-20, 1998-04-21, 1998-04-22, 1998-04-23, 1998-04-24, 1998-04-25, 1998-04-26]",false,1892,-26.74196322,-65.56315645,0.0028892606496810913,285.2787399291992,Molisoles,-0.002503526397049427,0.372830073038737,"{""type"":""Point"",""coordinates"":[-65.56315645,-26.74196322]}"
1893,46056,hay que cambiarlo,25/4/1998,hay que cambiarlo,hay que cambiarlo,33392-6628,89.22,otoño,1998-04-20,"[1998-04-20, 1998-04-21, 1998-04-22, 1998-04-23, 1998-04-24, 1998-04-25, 1998-04-26]",false,1893,-30.51572228,-66.86412811,1.658499240875244E-5,291.4117965698242,Entisoles,-4.469342529773712E-4,0.03522046407063802,"{""type"":""Point"",""coordinates"":[-66.86412811,-30.515722280000002]}"
1894,50070,hay que cambiarlo,25/4/1998,hay que cambiarlo,hay que cambiarlo,32300-6465,58.24,otoño,1998-04-20,"[1998-04-20, 1998-04-21, 1998-04-22, 1998-04-23, 1998-04-24, 1998-04-25, 1998-04-26]",false,1894,-32.94093297,-68.64291679,4.048645496368408E-5,287.0004196166992,Entisoles,-7.963953539729118E-4,0.28101539611816406,"{""type"":""Point"",""coordinates"":[-68.64291679,-32.94093297]}"
1895,50091,hay que cambiarlo,25/4/1998,hay que cambiarlo,hay que cambiarlo,6961-2200,32.73,otoño,1998-04-20,"[1998-04-20, 1998-04-21, 1998-04-22, 1998-04-23, 1998-04-24, 1998-04-25, 1998-04-26]",false,1895,-33.67094361,-68.98052274,0.005291551351547241,283.6210250854492,Roca,-0.001493070274591446,0.4804801940917969,"{""type"":""Point"",""coordinates"":[-68.98052274,-33.67094361]}"
1896,06854,hay que cambiarlo,24/4/1998,hay que cambiarlo,hay que cambiarlo,6954-2111,20.08,otoño,1998-04-20,"[1998-04-20, 1998-04-21, 1998-04-22, 1998-04-23, 1998-04-24, 1998-04-25, 1998-04-26]",false,1896,-35.2813845,-60.2618183,2.6658177375793457E-5,289.5260543823242,Molisoles,-0.0015553105622529984,0.3624337514241536,"{""type"":""Point"",""coordinates"":[-60.2618183,-35.2813845]}"
1897,26084,hay que cambiarlo,24/4/1998,hay que cambiarlo,hay que cambiarlo,6442-2010,0.79,otoño,1998-04-20,"[1998-04-20, 1998-04-21, 1998-04-22, 1998-04-23, 1998-04-24, 1998-04-25, 1998-04-26]",true,1897,-45.68628224,-70.26062851,2.428889274597168E-6,282.7720667521159,Aridisoles,-5.713468417525291E-4,0.11965497334798177,"{""type"":""Point"",""coordinates"":[-70.26062851,-45.686282240000004]}"
1898,14042,hay que cambiarlo,24/4/1998,hay que cambiarlo,hay que cambiarlo,9400-2835,27.92,otoño,1998-04-20,"[1998-04-20, 1998-04-21, 1998-04-22, 1998-04-23, 1998-04-24, 1998-04-25, 1998-04-26]",false,1898,-32.34123693,-62.99621706,7.328391075134277E-4,290.32862599690753,Complejo indiferenci,-0.001159890554845333,0.293060302734375,"{""type"":""Point"",""coordinates"":[-62.99621706,-32.34123693]}"
1899,14049,hay que cambiarlo,24/4/1998,hay que cambiarlo,hay que cambiarlo,37559-7382,26.86,otoño,1998-04-20,"[1998-04-20, 1998-04-21, 1998-04-22, 1998-04-23, 1998-04-24, 1998-04-25, 1998-04-26]",false,1899,-30.64323498,-64.49851277,4.1040778160095215E-4,289.40137990315753,Aridisoles,-0.0014370763674378395,0.2532049814860026,"{""type"":""Point"",""coordinates"":[-64.49851277,-30.64323498]}"
